0	0.150303
0.00973361	0.152962
0.0171045	0.151533
0.032541	0.147657
0.0399056	0.154738
0.0501601	0.150996
0.0615224	0.145621
0.066015	0.15121
0.0778637	0.14854
0.085784	0.148235
0.102255	0.149088
0.110434	0.149376
0.117405	0.150066
0.128673	0.152848
0.139857	0.152164
0.149639	0.151618
0.16116	0.152561
0.169038	0.154936
0.178381	0.153171
0.186327	0.148196
0.198764	0.150918
0.210649	0.153937
0.221883	0.154403
0.231313	0.147254
0.239328	0.146534
0.253617	0.149123
0.259247	0.14516
0.268901	0.151428
0.282677	0.149016
0.29117	0.152778
0.300436	0.150106
0.312564	0.149976
0.324156	0.156033
0.334255	0.155235
0.335031	0.151801
0.348229	0.151561
0.35877	0.147603
0.369725	0.149258
0.38243	0.149647
0.388716	0.1496
0.402684	0.151701
0.41108	0.146625
0.41706	0.149332
0.428767	0.149037
0.441011	0.153392
0.447076	0.154076
0.45642	0.149605
0.465687	0.149065
0.47941	0.150413
0.491721	0.149498
0.498618	0.146507
0.510762	0.151109
0.519362	0.151106
0.530234	0.150099
0.538432	0.145867
0.549912	0.151147
0.565993	0.146655
0.569489	0.147603
0.577864	0.153459
0.588703	0.145376
0.597555	0.152584
0.606567	0.151612
0.624015	0.14961
0.630081	0.145945
0.63898	0.149886
0.653151	0.146872
0.658556	0.149172
0.665603	0.150983
0.678653	0.155702
0.690791	0.148486
0.698371	0.14893
0.708498	0.149985
0.721455	0.150941
0.729855	0.148262
0.735989	0.149467
0.750036	0.152801
0.760993	0.147536
0.771572	0.153254
0.780902	0.150319
0.78926	0.149592
0.798963	0.149927
0.810081	0.153256
0.822861	0.146563
0.827658	0.147029
0.841609	0.150649
0.853239	0.153103
0.860114	0.148954
0.867434	0.149208
0.8815	0.152278
0.893695	0.146389
0.900206	0.147884
0.908521	0.153359
0.918691	0.139816
0.945857	0.187209
0.938815	0.147102
0.950785	0.151371
0.967352	0.157295
0.975052	0.173713
0.986742	0.194123
0.989058	0.204474
0.992693	0.224433
1.00796	0.242119
1.01654	0.260229
1.02879	0.26945
1.03968	0.275136
1.06634	0.291231
1.06711	0.260797
1.06577	0.261307
1.06458	0.274506
1.08456	0.293261
1.09887	0.283708
1.11529	0.283985
1.11733	0.2608
1.12206	0.29293
1.14235	0.278471
1.15054	0.288566
1.15972	0.280328
1.17011	0.278348
1.1803	0.28076
1.19334	0.276559
1.19834	0.272503
1.20979	0.276507
1.221	0.27127
1.23038	0.272931
1.23887	0.275943
1.24967	0.268081
1.26454	0.268928
1.27109	0.272938
1.27765	0.268395
1.29096	0.268666
1.30204	0.264479
1.31053	0.265818
1.31889	0.260176
1.33464	0.266384
1.34245	0.260514
1.35098	0.254663
1.36224	0.261029
1.37291	0.262122
1.37883	0.255211
1.39052	0.254628
1.39966	0.256784
1.4113	0.251688
1.41818	0.25444
1.43124	0.258285
1.44378	0.253432
1.45087	0.254901
1.46165	0.251875
1.47237	0.250125
1.4798	0.247913
1.4904	0.25346
1.50115	0.251956
1.50981	0.246802
1.52053	0.248362
1.53277	0.24445
1.53735	0.250419
1.54741	0.247397
1.55857	0.249736
1.56568	0.246859
1.58532	0.244889
1.58876	0.245453
1.60659	0.242888
1.60848	0.242292
1.6184	0.242362
1.63231	0.240813
1.63959	0.242813
1.64966	0.243363
1.65788	0.2406
1.67309	0.241801
1.6832	0.241534
1.69558	0.236154
1.6998	0.235786
1.71255	0.238298
1.71732	0.237622
1.72873	0.240492
1.73785	0.233136
1.75007	0.235087
1.75939	0.23474
1.77109	0.237253
1.78174	0.233981
1.79101	0.233812
1.80421	0.230166
1.80929	0.23087
1.82378	0.230044
1.82924	0.229921
1.83637	0.228413
1.85052	0.229822
1.86521	0.231472
1.86701	0.228819
1.87866	0.229444
1.89271	0.228541
1.89739	0.230837
1.91037	0.229525
1.92199	0.228539
1.92856	0.23126
1.93885	0.222795
1.94999	0.23117
1.95904	0.227929
1.97654	0.22534
1.98262	0.229467
1.991	0.226772
2.00276	0.225922
2.00747	0.224504
2.0188	0.221958
2.03047	0.22316
2.03937	0.222332
2.05396	0.221958
2.05906	0.226555
2.0715	0.221293
2.08171	0.224739
2.08993	0.224295
2.09831	0.221971
2.11012	0.21899
2.11874	0.222871
2.12866	0.223407
2.14102	0.219707
2.14851	0.218247
2.15924	0.217142
2.17375	0.218196
2.179	0.218883
2.19273	0.218696
2.19912	0.215941
2.21014	0.217326
2.21995	0.21615
2.22705	0.219727
2.24025	0.214254
2.25233	0.221552
2.25889	0.216992
2.27153	0.215378
2.28075	0.215587
2.28877	0.212968
2.30035	0.216955
2.31096	0.216558
2.32	0.212693
2.33153	0.215166
2.33871	0.214698
2.35128	0.219761
2.35782	0.21401
2.37135	0.212263
2.37934	0.212705
2.38732	0.206492
2.40101	0.211856
2.41208	0.21337
2.42005	0.215117
2.43194	0.212539
2.44068	0.211909
2.45164	0.215421
2.46426	0.210902
2.47115	0.208415
2.47771	0.211132
2.49261	0.207822
2.50111	0.208773
2.5087	0.207581
2.5182	0.21013
2.53007	0.211011
2.53997	0.207941
2.54737	0.206918
2.55962	0.209597
2.57388	0.205459
2.5822	0.208524
2.58827	0.208021
2.60006	0.207727
2.60898	0.211125
2.61797	0.208636
2.63114	0.206104
2.63965	0.211561
2.6507	0.210987
2.66064	0.206529
2.67204	0.203658
2.68228	0.205453
2.69088	0.206309
2.70157	0.209695
2.71301	0.20597
2.71982	0.205163
2.73041	0.204964
2.74091	0.204458
2.74941	0.207565
2.76215	0.199125
2.77169	0.206254
